hhsize,nchildren,EarnedIncome,FoodStampAmount,state
3,2,1885,0,AR
4,2,3900,0,AR
4,2,3900,0,AR
4,2,3900,0,AR
4,2,3900,0,AR
4,2,4545,0,AR
4,2,1212,0,AR
4,2,1212,0,AR
4,2,1212,0,AR
6,4,2790,0,AR
6,4,2520,0,AR
6,4,2790,0,AR
6,4,2700,0,AR
3,1,2167,162,AR
3,1,2167,162,AR
3,1,2167,162,AR
3,1,2167,162,AR
3,0,8772,0,AR
3,0,8772,0,AR
3,0,8772,0,AR
3,0,8772,0,AR
2,0,1917,0,AR
2,0,1917,0,AR
2,0,1917,0,AR
2,0,1917,0,AR
2,0,4100,0,AR
2,0,4100,0,AR
2,0,4100,0,AR
2,0,4100,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,2582,0,AR
2,0,2582,0,AR
3,0,2582,0,AR
3,0,2582,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
2,0,3681,0,AR
2,0,3681,0,AR
2,0,3681,0,AR
2,0,3681,0,AR
2,0,1559,0,AR
2,0,1559,0,AR
2,0,1559,0,AR
2,0,1559,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,1583,0,AR
2,0,1583,0,AR
2,0,1583,0,AR
2,0,685,0,AR
2,0,685,0,AR
2,0,685,0,AR
4,2,7833,0,AR
4,2,7833,0,AR
4,2,7833,0,AR
1,0,2075,0,AR
1,0,2075,0,AR
1,0,2075,0,AR
3,0,4144,0,AR
3,0,4144,0,AR
3,0,4144,0,AR
3,0,2900,0,AR
3,0,2900,0,AR
3,0,1500,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
3,1,3323,0,AR
3,1,2823,0,AR
3,1,3823,0,AR
2,0,12699,0,AR
2,0,12258,0,AR
2,0,12258,0,AR
4,2,4752,0,AR
4,2,4752,0,AR
4,2,4752,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,0,0,AR
2,0,5833,0,AR
2,0,0,0,AR
2,0,0,0,AR
1,0,2206,135,AR
1,0,1765,135,AR
1,0,1765,135,AR
4,2,825,779,AR
4,2,825,779,AR
4,2,825,779,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
4,2,0,0,AR
4,2,0,0,AR
4,1,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
2,0,1037,0,AR
2,0,1037,155,AR
2,0,1037,155,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
3,0,1600,0,AR
3,0,1600,0,AR
3,0,1600,0,AR
2,0,2292,0,AR
2,0,2292,0,AR
2,0,2292,0,AR
2,0,555,0,AR
2,0,555,0,AR
2,0,555,0,AR
4,2,6008,0,AR
4,2,2442,0,AR
4,2,2442,0,AR
1,0,2250,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,41,AR
1,0,0,41,AR
1,0,0,41,AR
3,0,1833,0,AR
3,0,1833,0,AR
3,0,1833,0,AR
2,1,0,175,AR
2,1,0,175,AR
2,1,0,175,AR
3,0,4198,0,AR
3,0,3838,0,AR
3,0,3838,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,0,AR
1,0,0,45,AR
4,3,2583,0,AR
2,0,6091,0,AR
1,0,0,0,AR
1,0,0,0,AR
2,0,2800,0,AR
2,0,2800,0,AR
3,1,5856,0,AR
2,0,3377,0,AR
1,0,1917,0,AR
2,0,1927,0,AR
1,0,2500,0,AR
1,0,0,0,AR
2,0,20000,0,AR
3,1,1732,0,AR
2,0,3716,0,AR
2,0,3716,0,AR
1,0,0,0,AR
5,2,3000,0,AR
5,0,3000,0,AR
1,0,0,0,AR
1,0,1189,0,AR
3,1,3750,100,AR
2,0,3456,0,AR
4,2,5000,0,AR
2,0,0,0,AR
2,0,0,0,AR
4,1,5039,0,AR
2,0,4400,0,AR
2,0,648,0,AR
2,0,2083,0,AR
2,0,1800,0,AR
4,3,0,518,AR
3,0,4861,0,AR
8,4,4006,0,AR
1,0,0,0,AR
2,0,2155,0,AR
5,3,6538,0,AR
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,3750,0,AZ
2,0,3750,0,AZ
1,0,0,0,AZ
2,0,3750,0,AZ
2,0,3750,0,AZ
1,0,0,0,AZ
2,0,3750,0,AZ
2,0,3750,0,AZ
1,0,0,0,AZ
5,3,5140,0,AZ
5,3,5137,0,AZ
5,3,5137,0,AZ
7,5,9743,0,AZ
7,5,9743,0,AZ
7,5,9743,0,AZ
7,5,9743,0,AZ
2,0,5240,0,AZ
1,0,2000,0,AZ
2,0,5240,0,AZ
1,0,2000,0,AZ
5,1,3600,0,AZ
5,1,3600,0,AZ
5,1,3600,0,AZ
1,0,1350,0,AZ
1,0,1350,0,AZ
1,0,1350,0,AZ
4,2,2769,0,AZ
4,2,2769,0,AZ
4,2,4068,0,AZ
3,1,1685,0,AZ
3,1,1685,0,AZ
3,1,1685,0,AZ
1,0,0,0,AZ
7,5,3462,302,AZ
1,0,0,0,AZ
7,5,3462,302,AZ
1,0,0,0,AZ
7,5,3462,0,AZ
4,2,1460,0,AZ
4,0,1460,0,AZ
1,0,3083,0,AZ
4,2,2920,0,AZ
4,0,2920,0,AZ
1,0,3083,0,AZ
4,2,2920,0,AZ
4,0,2920,0,AZ
1,0,3083,0,AZ
1,0,6500,0,AZ
1,0,6500,0,AZ
1,0,6500,0,AZ
2,1,1492,0,AZ
2,1,1656,0,AZ
2,1,1988,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,4270,0,AZ
2,0,4270,0,AZ
2,0,4270,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
3,1,1471,0,AZ
3,1,1176,0,AZ
3,1,2475,0,AZ
2,1,0,0,AZ
2,1,0,0,AZ
2,1,0,0,AZ
1,0,1949,0,AZ
1,0,1949,0,AZ
1,0,1949,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
9,4,5228,0,AZ
9,4,5228,0,AZ
9,4,5228,0,AZ
2,0,5833,0,AZ
2,0,5833,0,AZ
2,0,5833,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
1,0,4333,0,AZ
1,0,4333,0,AZ
1,0,4333,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,3645,0,AZ
1,0,0,0,AZ
1,0,3645,0,AZ
1,0,0,0,AZ
1,0,134,0,AZ
1,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
1,0,0,81,AZ
1,0,0,81,AZ
1,0,0,81,AZ
1,0,2250,0,AZ
1,0,2250,0,AZ
1,0,2250,0,AZ
4,2,2246,0,AZ
4,2,3891,0,AZ
4,2,3891,0,AZ
1,0,2078,0,AZ
1,0,2078,0,AZ
1,0,2078,0,AZ
1,0,2078,0,AZ
1,0,2078,0,AZ
1,0,2578,0,AZ
1,0,2500,0,AZ
1,0,2160,0,AZ
1,0,2500,0,AZ
1,0,2500,0,AZ
4,0,0,0,AZ
4,0,0,0,AZ
4,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
3,1,3200,0,AZ
3,1,3200,0,AZ
3,1,3200,0,AZ
3,1,9166,0,AZ
3,1,9166,0,AZ
3,1,9166,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
4,0,1580,0,AZ
4,0,1580,0,AZ
3,0,800,310,AZ
1,0,1080,0,AZ
3,0,923,310,AZ
1,0,1080,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
2,0,0,198,AZ
2,0,0,198,AZ
2,0,0,198,AZ
1,0,7917,0,AZ
1,0,7917,0,AZ
1,0,13932,0,AZ
1,0,589,0,AZ
1,0,589,0,AZ
1,0,589,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
5,2,7583,0,AZ
5,2,7583,0,AZ
5,2,7583,0,AZ
2,0,6792,0,AZ
3,1,5830,0,AZ
2,0,6792,0,AZ
3,1,5830,0,AZ
2,0,6792,0,AZ
3,1,5830,0,AZ
4,2,10868,0,AZ
4,2,10044,0,AZ
4,2,10044,0,AZ
4,2,14073,0,AZ
4,2,14073,0,AZ
4,2,14073,0,AZ
2,1,2000,232,AZ
2,1,2000,232,AZ
2,1,2000,232,AZ
2,0,7175,0,AZ
2,0,7175,0,AZ
2,0,7175,0,AZ
1,0,323,0,AZ
1,0,323,0,AZ
1,0,323,0,AZ
1,0,4147,0,AZ
1,0,4147,0,AZ
1,0,4147,0,AZ
4,2,2528,0,AZ
4,2,2528,0,AZ
4,2,2528,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
5,3,10699,0,AZ
5,3,10699,0,AZ
5,3,10699,0,AZ
5,3,9100,0,AZ
5,3,9100,0,AZ
5,3,9100,0,AZ
4,2,7300,0,AZ
4,2,6919,0,AZ
4,2,6919,0,AZ
3,1,0,0,AZ
3,1,0,0,AZ
3,1,4330,0,AZ
3,1,1658,0,AZ
3,1,1658,0,AZ
3,1,1658,0,AZ
1,0,2728,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
4,2,6300,0,AZ
4,2,6300,0,AZ
4,2,6300,0,AZ
4,2,4363,0,AZ
4,2,4363,0,AZ
4,2,4363,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
2,0,804,0,AZ
2,0,804,0,AZ
2,0,0,0,AZ
2,0,1434,0,AZ
2,0,1434,0,AZ
2,0,0,0,AZ
2,0,1434,0,AZ
2,0,1434,0,AZ
2,0,0,0,AZ
2,0,7500,0,AZ
2,0,7500,0,AZ
2,0,7500,0,AZ
5,3,9167,0,AZ
5,3,9167,0,AZ
5,3,9167,0,AZ
4,1,713,0,AZ
4,1,713,0,AZ
4,1,1262,0,AZ
2,0,2654,0,AZ
2,0,2654,0,AZ
2,0,2654,0,AZ
2,0,5008,0,AZ
2,0,5008,0,AZ
2,0,5008,0,AZ
5,2,6556,0,AZ
5,2,6729,0,AZ
5,2,6729,0,AZ
5,3,4003,0,AZ
5,0,4003,0,AZ
5,3,4003,0,AZ
5,0,4003,0,AZ
5,3,4003,0,AZ
5,0,4003,0,AZ
2,0,882,0,AZ
2,0,706,0,AZ
2,0,706,0,AZ
1,0,11985,0,AZ
1,0,10338,0,AZ
1,0,10338,0,AZ
7,5,3000,0,AZ
7,5,3000,0,AZ
7,5,3000,0,AZ
3,1,6496,0,AZ
3,1,6496,0,AZ
3,1,6496,0,AZ
4,2,8000,0,AZ
4,2,8000,0,AZ
4,2,8000,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
3,1,2741,0,AZ
3,1,2741,0,AZ
3,1,2741,0,AZ
4,1,12500,0,AZ
4,1,12500,0,AZ
4,1,12812,0,AZ
1,0,3500,0,AZ
1,0,3500,0,AZ
1,0,3500,0,AZ
2,0,4266,0,AZ
2,0,4078,0,AZ
2,0,4078,0,AZ
4,0,3999,0,AZ
4,0,3999,0,AZ
3,0,3999,0,AZ
1,0,2358,0,AZ
1,0,2358,0,AZ
1,0,2358,0,AZ
3,0,3805,0,AZ
3,0,3805,0,AZ
3,0,3805,0,AZ
5,0,0,0,AZ
5,0,0,0,AZ
5,0,0,0,AZ
2,0,7209,0,AZ
2,0,7209,0,AZ
2,0,7209,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
2,0,412,0,AZ
2,0,329,0,AZ
2,0,329,0,AZ
2,0,5160,0,AZ
1,0,6833,0,AZ
2,0,5160,0,AZ
1,0,6833,0,AZ
2,0,5160,0,AZ
1,0,6833,0,AZ
2,0,3888,0,AZ
2,0,3888,0,AZ
2,0,3888,0,AZ
2,0,5000,0,AZ
2,0,5000,0,AZ
2,0,5000,0,AZ
4,2,2592,0,AZ
4,0,2592,0,AZ
4,2,2592,0,AZ
4,0,2592,0,AZ
4,2,2592,0,AZ
4,0,2592,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,7288,0,AZ
2,0,7288,0,AZ
2,0,8748,0,AZ
2,0,8748,0,AZ
2,0,8748,0,AZ
2,0,8748,0,AZ
4,2,1000,0,AZ
4,2,1000,0,AZ
2,0,3806,0,AZ
1,0,0,0,AZ
2,0,3806,0,AZ
1,0,0,0,AZ
1,0,1490,0,AZ
1,0,1490,0,AZ
5,3,2704,120,AZ
5,0,2704,120,AZ
5,3,2704,120,AZ
5,0,2704,120,AZ
2,0,6542,0,AZ
2,0,6542,0,AZ
5,3,3984,0,AZ
5,3,3984,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
2,0,7758,0,AZ
2,0,7750,0,AZ
3,1,6872,0,AZ
3,1,6872,0,AZ
2,0,8183,0,AZ
2,0,8183,0,AZ
4,2,4541,0,AZ
2,0,4523,0,AZ
4,2,4541,0,AZ
2,0,4523,0,AZ
1,0,3083,0,AZ
1,0,3083,0,AZ
1,0,2425,0,AZ
1,0,2425,0,AZ
2,0,5694,0,AZ
2,0,6339,0,AZ
4,2,1162,151,AZ
4,2,1162,151,AZ
6,3,3859,88,AZ
1,0,1472,0,AZ
6,3,3859,88,AZ
1,0,1472,0,AZ
2,1,767,0,AZ
2,1,733,0,AZ
3,1,3229,0,AZ
5,3,7865,0,AZ
3,1,3229,0,AZ
5,3,7865,0,AZ
1,0,6667,0,AZ
1,0,6667,0,AZ
1,0,3456,0,AZ
1,0,3456,0,AZ
2,1,2252,0,AZ
2,1,2252,0,AZ
1,0,4500,0,AZ
1,0,4500,0,AZ
2,0,16666,0,AZ
2,0,16666,0,AZ
1,0,5263,0,AZ
1,0,5263,0,AZ
2,0,1296,0,AZ
2,0,1296,0,AZ
5,3,3394,0,AZ
5,3,3394,0,AZ
4,3,1217,136,AZ
4,3,1217,136,AZ
5,2,5803,280,AZ
5,2,5375,280,AZ
4,2,7886,0,AZ
4,2,7886,0,AZ
3,0,2419,0,AZ
3,0,2419,0,AZ
3,0,4201,0,AZ
3,0,4201,0,AZ
4,2,1732,0,AZ
4,2,3112,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
4,2,8018,0,AZ
4,2,8018,0,AZ
4,2,8320,0,AZ
4,2,8904,0,AZ
2,0,500,0,AZ
2,0,500,0,AZ
4,1,3422,0,AZ
4,0,3422,0,AZ
4,1,3422,0,AZ
4,0,3422,0,AZ
2,0,2160,0,AZ
2,0,2160,0,AZ
4,2,0,0,AZ
4,2,0,0,AZ
4,0,21696,0,AZ
4,0,21696,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
3,2,1620,350,AZ
3,2,1620,350,AZ
1,0,2292,0,AZ
1,0,2292,0,AZ
1,0,0,10,AZ
1,0,0,10,AZ
2,0,0,0,AZ
2,0,0,0,AZ
4,1,11379,0,AZ
4,1,10454,0,AZ
1,0,2816,0,AZ
1,0,2816,0,AZ
5,1,23036,0,AZ
5,1,13036,0,AZ
2,1,864,0,AZ
2,1,864,0,AZ
5,3,2108,0,AZ
5,3,3176,0,AZ
2,0,6250,0,AZ
2,0,6250,0,AZ
6,2,0,0,AZ
6,0,0,0,AZ
6,2,0,0,AZ
6,0,0,0,AZ
1,0,2425,0,AZ
1,0,2425,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,1100,0,AZ
1,0,1100,0,AZ
2,1,1923,0,AZ
2,1,1923,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
7,5,4167,0,AZ
7,5,4167,0,AZ
2,0,6346,0,AZ
2,0,6346,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
1,0,391,0,AZ
4,2,10825,0,AZ
3,2,1763,0,AZ
3,2,1763,0,AZ
3,2,1763,0,AZ
3,2,1763,0,AZ
3,1,13682,0,AZ
3,1,13667,0,AZ
3,1,13667,0,AZ
3,1,13667,0,AZ
2,0,1685,0,AZ
2,0,1685,0,AZ
2,0,1685,0,AZ
2,0,3634,0,AZ
2,0,16750,0,AZ
1,0,424,0,AZ
3,1,5315,0,AZ
2,0,7383,0,AZ
3,0,560,0,AZ
3,1,1270,0,AZ
3,0,1270,0,AZ
4,0,6419,10,AZ
2,1,3442,0,AZ
3,1,10367,0,AZ
1,0,0,0,AZ
6,3,5083,0,AZ
2,0,4324,0,AZ
1,0,5417,0,AZ
2,0,5011,0,AZ
2,0,5011,0,AZ
4,2,1458,250,AZ
5,3,1728,238,AZ
2,0,6734,0,AZ
2,0,6734,0,AZ
2,0,6250,0,AZ
2,0,0,0,AZ
1,0,1000,0,AZ
1,0,0,0,AZ
3,0,4061,0,AZ
3,0,6034,0,AZ
3,0,6034,0,AZ
3,0,6034,0,AZ
2,0,2917,0,AZ
2,0,2361,0,AZ
1,0,2944,0,AZ
4,1,1182,0,AZ
3,0,15706,0,AZ
3,0,11667,0,AZ
2,1,1786,0,AZ
1,0,4154,0,AZ
2,0,9104,0,AZ
2,0,0,0,AZ
4,2,6167,0,AZ
2,0,4167,0,AZ
6,2,846,0,AZ
6,0,846,0,AZ
5,3,12250,0,AZ
3,1,4679,0,AZ
3,0,1559,0,AZ
2,0,0,0,AZ
3,1,1040,202,AZ
3,1,7167,0,AZ
2,0,125,200,AZ
1,0,1299,0,AZ
4,2,4667,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
1,0,0,0,AZ
2,0,4729,0,AZ
2,0,0,0,AZ
1,0,3333,0,AZ
1,0,0,0,AZ
3,0,10382,0,AZ
2,0,5700,0,AZ
4,2,2477,0,AZ
6,0,3290,0,AZ
2,0,5070,0,AZ
6,3,2777,0,AZ
3,2,4167,0,AZ
1,0,2417,0,AZ
6,4,2767,0,AZ
6,0,2767,0,AZ
2,0,6706,0,AZ
3,2,5130,0,AZ
2,0,15000,0,AZ
5,3,1600,0,AZ
3,1,37890,0,AZ
2,0,6918,0,AZ
2,0,0,0,AZ
1,0,0,0,AZ
2,1,400,0,AZ
2,0,3248,0,AZ
5,3,4330,0,AZ
3,1,5500,0,AZ
1,0,1700,0,AZ
2,0,37950,0,AZ
2,0,37950,0,AZ
2,0,37950,0,AZ
2,0,0,0,AZ
1,0,6250,0,AZ
1,0,6250,0,AZ
1,0,6250,0,AZ
1,0,6250,0,AZ
1,0,650,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
3,1,2683,0,AZ
3,1,2583,0,AZ
3,1,2583,0,AZ
3,1,2583,0,AZ
4,2,1547,0,AZ
4,2,1446,0,AZ
4,2,1348,0,AZ
1,0,1732,0,AZ
1,0,2333,0,AZ
1,0,1732,0,AZ
1,0,2333,0,AZ
1,0,1732,0,AZ
1,0,2333,0,AZ
1,0,1732,0,AZ
1,0,2333,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
5,2,11504,0,AZ
5,2,11504,0,AZ
5,2,11504,0,AZ
5,2,11504,0,AZ
3,1,2074,0,AZ
3,0,2074,0,AZ
3,1,2074,0,AZ
3,0,2074,0,AZ
3,1,2074,0,AZ
3,0,2074,0,AZ
3,1,2074,0,AZ
3,0,2074,0,AZ
6,4,0,0,AZ
6,4,0,0,AZ
6,4,0,0,AZ
6,4,0,0,AZ
4,2,5800,0,AZ
4,2,5800,0,AZ
4,2,5800,0,AZ
4,2,0,0,AZ
2,1,1472,0,AZ
2,1,1472,0,AZ
2,1,1472,0,AZ
2,1,1472,0,AZ
5,2,4324,0,AZ
5,0,4324,0,AZ
3,0,2165,0,AZ
3,0,2165,0,AZ
4,1,4324,0,AZ
4,0,4324,0,AZ
3,0,2805,0,AZ
3,0,2805,0,AZ
4,1,4324,0,AZ
4,0,4324,0,AZ
3,0,3465,0,AZ
3,0,3465,0,AZ
4,1,4454,0,AZ
4,0,4454,0,AZ
3,0,3465,0,AZ
3,0,3465,0,AZ
2,0,1080,0,AZ
2,0,1080,0,AZ
2,0,1080,0,AZ
2,0,1080,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
4,3,3000,0,AZ
4,3,2000,0,AZ
4,3,7000,0,AZ
4,3,6000,0,AZ
1,0,5147,0,AZ
1,0,5118,0,AZ
1,0,5118,0,AZ
1,0,5118,0,AZ
5,3,1817,450,AZ
5,3,1817,450,AZ
5,3,1817,450,AZ
5,3,1817,450,AZ
2,1,2485,0,AZ
2,1,2485,0,AZ
2,1,2485,0,AZ
5,3,5408,0,AZ
2,1,3154,0,AZ
1,0,0,0,AZ
2,1,3154,0,AZ
1,0,0,0,AZ
2,1,3154,0,AZ
1,0,0,150,AZ
2,1,3154,0,AZ
1,0,0,150,AZ
7,4,0,648,AZ
7,0,0,648,AZ
7,0,0,648,AZ
7,4,0,648,AZ
7,0,0,648,AZ
7,0,0,648,AZ
7,4,1800,648,AZ
7,0,1800,648,AZ
7,0,1800,648,AZ
7,4,900,648,AZ
7,0,900,648,AZ
7,0,900,648,AZ
6,1,0,257,AZ
6,1,0,257,AZ
6,1,0,257,AZ
6,1,0,257,AZ
4,2,1200,0,AZ
4,0,1200,0,AZ
4,2,1200,0,AZ
4,0,1200,0,AZ
4,2,1200,0,AZ
4,0,1200,0,AZ
4,2,1200,0,AZ
4,0,1200,0,AZ
4,0,1949,0,AZ
4,0,2789,0,AZ
4,0,2789,0,AZ
4,0,2789,0,AZ
1,0,2944,0,AZ
1,0,2944,0,AZ
1,0,2944,0,AZ
1,0,3031,0,AZ
6,1,2425,0,AZ
4,0,2425,0,AZ
3,1,1386,0,AZ
4,0,2425,0,AZ
3,1,1386,0,AZ
4,0,2425,0,AZ
3,1,1386,0,AZ
5,3,4191,0,AZ
5,0,4191,0,AZ
5,3,4191,0,AZ
5,0,4191,0,AZ
5,3,4191,0,AZ
5,0,4191,0,AZ
5,3,4191,0,AZ
5,0,4191,0,AZ
1,0,0,86,AZ
1,0,0,86,AZ
1,0,0,86,AZ
1,0,0,86,AZ
3,2,2083,0,AZ
3,2,2083,0,AZ
3,2,2083,0,AZ
3,2,2083,0,AZ
2,1,1200,0,AZ
2,1,0,0,AZ
2,1,0,0,AZ
3,2,800,0,AZ
3,1,2000,0,AZ
3,1,2000,0,AZ
3,1,2000,0,AZ
3,1,2000,0,AZ
4,2,11113,0,AZ
4,2,11113,0,AZ
4,2,11113,0,AZ
4,2,11113,0,AZ
5,3,0,124,AZ
5,3,0,124,AZ
5,3,0,124,AZ
5,3,0,124,AZ
3,0,333,0,AZ
3,0,333,0,AZ
3,0,333,0,AZ
3,0,1667,0,AZ
3,0,4966,0,AZ
3,0,4966,0,AZ
3,0,4966,0,AZ
3,0,4966,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
5,3,1296,0,AZ
5,3,1296,0,AZ
5,3,1296,0,AZ
5,3,1296,0,AZ
3,1,5019,0,AZ
3,1,5019,0,AZ
3,1,5019,0,AZ
3,1,5019,0,AZ
3,1,4754,0,AZ
3,0,4754,0,AZ
3,1,4754,0,AZ
3,0,4754,0,AZ
3,1,4754,0,AZ
3,0,4754,0,AZ
3,1,4754,0,AZ
3,0,4754,0,AZ
2,0,3860,0,AZ
2,0,3860,0,AZ
2,0,3860,0,AZ
2,0,3860,0,AZ
2,0,3860,0,AZ
2,0,3860,0,AZ
2,0,3860,0,AZ
2,0,3860,0,AZ
3,1,5833,0,AZ
3,1,5833,0,AZ
3,1,5833,0,AZ
3,1,5833,0,AZ
2,0,5676,0,AZ
1,0,2917,0,AZ
2,0,5660,0,AZ
1,0,2917,0,AZ
2,0,5660,0,AZ
1,0,2917,0,AZ
2,0,5660,0,AZ
1,0,0,0,AZ
5,2,11769,0,AZ
5,2,11769,0,AZ
5,2,11769,0,AZ
5,2,11769,0,AZ
2,0,2076,0,AZ
2,0,2076,0,AZ
2,0,2076,0,AZ
2,0,2076,0,AZ
4,0,22000,0,AZ
4,0,22000,0,AZ
4,0,22000,0,AZ
4,0,22000,0,AZ
2,0,6666,0,AZ
2,0,6666,0,AZ
2,0,6666,0,AZ
2,0,6666,0,AZ
2,0,3583,0,AZ
2,0,3319,0,AZ
2,0,3383,0,AZ
2,0,3383,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
3,2,1900,0,AZ
3,2,1900,0,AZ
3,2,1900,0,AZ
3,2,1900,0,AZ
5,3,7267,0,AZ
5,3,7267,0,AZ
5,3,7267,0,AZ
5,3,7267,0,AZ
4,1,2498,0,AZ
4,1,2498,0,AZ
4,1,2498,0,AZ
4,1,2498,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
4,1,0,327,AZ
4,1,0,327,AZ
4,1,0,327,AZ
4,1,0,327,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
4,3,1469,300,AZ
4,3,1469,300,AZ
4,3,1469,300,AZ
4,3,1469,300,AZ
4,2,2592,0,AZ
4,2,2592,0,AZ
4,2,2592,0,AZ
4,2,2592,0,AZ
3,1,0,24,AZ
3,1,0,24,AZ
3,1,0,24,AZ
3,1,0,24,AZ
3,0,8615,0,AZ
3,0,8559,0,AZ
3,0,8559,0,AZ
3,0,8559,0,AZ
4,2,0,0,AZ
4,2,0,0,AZ
4,2,0,0,AZ
4,2,0,0,AZ
5,3,2352,0,AZ
5,3,2352,0,AZ
5,3,2352,0,AZ
5,3,1812,0,AZ
3,2,1674,0,AZ
3,2,1674,0,AZ
3,2,1674,0,AZ
3,2,1674,0,AZ
4,2,4069,0,AZ
4,2,3333,0,AZ
4,2,3333,0,AZ
4,2,3657,0,AZ
5,3,2980,0,AZ
5,3,980,0,AZ
5,3,980,0,AZ
5,3,2580,0,AZ
3,1,5127,0,AZ
3,1,5127,0,AZ
3,1,5127,0,AZ
3,1,5127,0,AZ
2,1,325,220,AZ
2,1,325,220,AZ
2,1,325,220,AZ
2,1,325,220,AZ
6,0,5358,0,AZ
6,0,5358,0,AZ
6,0,5358,0,AZ
6,0,5358,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
2,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
1,0,0,0,AZ
2,0,8462,0,AZ
2,0,8462,0,AZ
2,0,8462,0,AZ
2,0,8462,0,AZ
2,0,8462,0,AZ
2,0,8462,0,AZ
2,0,8370,0,AZ
2,0,8370,0,AZ
2,0,588,0,AZ
2,0,471,0,AZ
2,0,471,0,AZ
2,0,471,0,AZ
6,1,6024,0,AZ
6,0,6024,0,AZ
6,1,6024,0,AZ
6,0,6024,0,AZ
6,1,6024,0,AZ
6,0,6024,0,AZ
