"student","week","attendance","grade","Roster","TA","attendance_prior","Reason","noclass","affectedweek","noprior"
82,2,0,19.3588153505891,4,"ThatGuy",1,"Holiday",1,1,0
82,3,1,20.211479687959,4,"ThatGuy",0,"",0,0,1
82,4,1,16.1994162657909,4,"ThatGuy",1,"",0,1,0
82,5,1,11.8937529240037,4,"ThatGuy",1,"",0,0,0
82,6,1,16.9694676878949,4,"ThatGuy",1,"",0,0,0
82,7,1,18.0648470062565,4,"ThatGuy",1,"",0,0,0
82,8,1,18.8751193048191,4,"ThatGuy",1,"",0,0,0
82,9,1,19.7450095148348,4,"ThatGuy",1,"",0,1,0
60,1,1,23.8101818874401,4,"ThatGuy",NA,"",0,0,NA
60,10,0,24.3835173887759,4,"ThatGuy",0,"",0,0,1
60,11,0,22.0881498099379,4,"ThatGuy",0,"",0,1,1
60,2,0,17.0856676242461,4,"ThatGuy",1,"Holiday",1,1,0
60,3,1,24.1131846575607,4,"ThatGuy",0,"",0,0,1
60,4,1,23.3195988583724,4,"ThatGuy",1,"",0,1,0
60,5,1,25.8228997249433,4,"ThatGuy",1,"",0,0,0
60,6,1,24.4973082260093,4,"ThatGuy",1,"",0,0,0
60,7,1,22.9347470792511,4,"ThatGuy",1,"",0,0,0
60,8,0,25.3366641230743,4,"ThatGuy",1,"",0,0,0
60,9,0,23.7748664370561,4,"ThatGuy",0,"",0,1,1
131,1,1,23.5923229865699,4,"ThatGuy",NA,"",0,0,NA
131,10,1,22.00424748335,4,"ThatGuy",1,"",0,0,0
131,11,1,24.5265581707925,4,"ThatGuy",1,"",0,1,0
131,2,0,22.834748487017,4,"ThatGuy",1,"Holiday",1,1,0
131,3,1,22.2667923795467,4,"ThatGuy",0,"",0,0,1
131,4,1,23.6091000538338,4,"ThatGuy",1,"",0,1,0
131,5,1,24.0542417244142,4,"ThatGuy",1,"",0,0,0
131,6,1,25.2397857944364,4,"ThatGuy",1,"",0,0,0
131,7,1,25.470721958453,4,"ThatGuy",1,"",0,0,0
131,8,1,23.1459107438457,4,"ThatGuy",1,"",0,0,0
131,9,1,25.187437217541,4,"ThatGuy",1,"",0,1,0
203,1,1,23.4525303292337,4,"ThatGuy",NA,"",0,0,NA
203,10,1,24.4884907980094,4,"ThatGuy",1,"",0,0,0
203,11,1,22.0479288204752,4,"ThatGuy",1,"",0,1,0
203,2,0,20.4902877445543,4,"ThatGuy",1,"Holiday",1,1,0
203,3,1,23.9100903938769,4,"ThatGuy",0,"",0,0,1
203,4,1,23.027894197362,4,"ThatGuy",1,"",0,1,0
203,5,1,19.7375188504067,4,"ThatGuy",1,"",0,0,0
203,6,1,18.639734273993,4,"ThatGuy",1,"",0,0,0
203,7,1,24.0824439906425,4,"ThatGuy",1,"",0,0,0
203,8,1,20.2940116768518,4,"ThatGuy",1,"",0,0,0
203,9,1,22.7039370432791,4,"ThatGuy",1,"",0,1,0
100,1,1,22.8107001899771,2,"ThatOtherGuy",NA,"",0,0,NA
100,10,1,24.4784023054739,2,"ThatOtherGuy",0,"",0,0,1
100,11,0,17.4001163615043,2,"ThatOtherGuy",1,"",0,1,0
100,2,0,22.8173274209219,2,"ThatOtherGuy",1,"",0,1,0
100,3,NA,24.1092390157337,2,"ThatOtherGuy",0,"MissingData",0,0,1
100,4,0,24.3371440341913,2,"ThatOtherGuy",0,"",0,1,1
100,5,1,23.5323645497643,2,"ThatOtherGuy",0,"",0,0,1
100,6,1,24.1079372339749,2,"ThatOtherGuy",1,"",0,0,0
100,7,0,23.2917570232274,2,"ThatOtherGuy",1,"",0,0,0
100,8,1,22.8879142835291,2,"ThatOtherGuy",0,"",0,0,1
100,9,0,24.7710851842126,2,"ThatOtherGuy",1,"",0,1,0
138,1,1,23.0017419157788,3,"ThatOtherGuy",NA,"",0,0,NA
138,10,1,22.4310677060326,3,"ThatOtherGuy",0,"",0,0,1
138,11,0,24.3739279244654,3,"ThatOtherGuy",1,"",0,1,0
138,2,0,22.8566317467708,3,"ThatOtherGuy",1,"Holiday",1,1,0
138,3,1,23.6848859900319,3,"ThatOtherGuy",0,"",0,0,1
138,4,1,22.0808368492239,3,"ThatOtherGuy",1,"",0,1,0
138,5,1,24.6418451681566,3,"ThatOtherGuy",1,"",0,0,0
138,6,1,23.3678352267956,3,"ThatOtherGuy",1,"",0,0,0
138,7,1,25.2368512526217,3,"ThatOtherGuy",1,"",0,0,0
138,8,1,23.9229594591782,3,"ThatOtherGuy",1,"",0,0,0
138,9,0,23.9007693289401,3,"ThatOtherGuy",1,"",0,1,0
27,1,1,24.6065246675649,1,"ThatGuy",NA,"",0,0,NA
27,10,0,24.04748474647,1,"ThatGuy",1,"",0,0,0
27,11,1,22.2731626106536,1,"ThatGuy",0,"",0,1,1
27,2,1,16.0404550094537,1,"ThatGuy",1,"",0,1,0
27,3,1,24.5633294646626,1,"ThatGuy",1,"",0,0,0
27,4,0,23.9717917348923,1,"ThatGuy",1,"Canceled",1,1,0
27,5,1,24.4422995209369,1,"ThatGuy",0,"",0,0,1
27,6,1,24.2231158645228,1,"ThatGuy",1,"",0,0,0
27,7,0,25.0310657223534,1,"ThatGuy",1,"",0,0,0
27,8,1,20.3751759940737,1,"ThatGuy",0,"",0,0,1
27,9,1,22.6417671479942,1,"ThatGuy",1,"",0,1,0
113,1,1,23.6299987815147,6,"ThatGuy",NA,"",0,0,NA
113,10,1,23.9827372249836,6,"ThatGuy",0,"",0,0,1
113,11,0,24.6420811312766,6,"ThatGuy",1,"Holiday",1,1,0
113,2,1,22.773475851973,6,"ThatGuy",1,"",0,1,0
113,3,1,23.1357176010084,6,"ThatGuy",1,"",0,0,0
113,4,1,22.4939492966516,6,"ThatGuy",1,"",0,1,0
113,5,1,24.3427624312617,6,"ThatGuy",1,"",0,0,0
113,6,1,24.4882012320866,6,"ThatGuy",1,"",0,0,0
113,7,0,22.8625985464886,6,"ThatGuy",1,"",0,0,0
113,8,0,24.3915610675296,6,"ThatGuy",0,"",0,0,1
113,9,0,23.4633238174275,6,"ThatGuy",0,"Canceled",1,1,1
152,1,1,24.1198983989098,6,"ThatGuy",NA,"",0,0,NA
152,10,1,24.2937074310293,6,"ThatGuy",0,"",0,0,1
152,11,0,23.7369166683653,6,"ThatGuy",1,"Holiday",1,1,0
152,2,1,24.2813764317355,6,"ThatGuy",1,"",0,1,0
152,3,0,21.9629295175639,6,"ThatGuy",1,"",0,0,0
152,4,1,22.1243630930717,6,"ThatGuy",0,"",0,1,1
152,5,1,25.3736733494454,6,"ThatGuy",1,"",0,0,0
152,6,1,23.9169320150686,6,"ThatGuy",1,"",0,0,0
152,7,1,18.8562877441754,6,"ThatGuy",1,"",0,0,0
152,8,0,25.3079877882562,6,"ThatGuy",1,"",0,0,0
152,9,0,23.3171101011957,6,"ThatGuy",0,"Canceled",1,1,1
23,1,1,24.077125984645,5,"ThatOtherGuy",NA,"",0,0,NA
23,10,1,24.1202032177064,5,"ThatOtherGuy",1,"",0,0,0
23,11,1,22.7392193504871,5,"ThatOtherGuy",1,"",0,1,0
23,2,0,24.5782036219029,5,"ThatOtherGuy",1,"Holiday",1,1,0
23,3,1,21.8000103336075,5,"ThatOtherGuy",0,"",0,0,1
23,4,1,21.3039892966964,5,"ThatOtherGuy",1,"",0,1,0
23,5,1,22.7244873902088,5,"ThatOtherGuy",1,"",0,0,0
23,6,0,25.4348629317932,5,"ThatOtherGuy",1,"",0,0,0
23,7,1,25.0249674330109,5,"ThatOtherGuy",0,"",0,0,1
23,8,1,23.8225019821743,5,"ThatOtherGuy",1,"",0,0,0
23,9,1,24.182940253799,5,"ThatOtherGuy",1,"",0,1,0
75,1,1,23.4113148006062,5,"ThatOtherGuy",NA,"",0,0,NA
75,10,1,19.1708534480937,5,"ThatOtherGuy",1,"",0,0,0
75,11,0,24.8699065910167,5,"ThatOtherGuy",1,"",0,1,0
75,2,0,25.0852742547229,5,"ThatOtherGuy",1,"Holiday",1,1,0
75,3,1,24.9275550406688,5,"ThatOtherGuy",0,"",0,0,1
75,4,1,26.0807643766034,5,"ThatOtherGuy",1,"",0,1,0
75,5,0,24.6657088130368,5,"ThatOtherGuy",1,"",0,0,0
75,6,1,25.1835460725211,5,"ThatOtherGuy",0,"",0,0,1
75,7,1,25.1760883255302,5,"ThatOtherGuy",1,"",0,0,0
75,8,1,24.0224963279478,5,"ThatOtherGuy",1,"",0,0,0
75,9,1,18.8345724015924,5,"ThatOtherGuy",1,"",0,1,0
63,1,1,21.9126907488869,5,"ThatOtherGuy",NA,"",0,0,NA
63,10,0,24.6592967138497,5,"ThatOtherGuy",0,"",0,0,1
63,11,1,24.4968757409801,5,"ThatOtherGuy",0,"",0,1,1
63,2,0,21.5404586723833,5,"ThatOtherGuy",1,"Holiday",1,1,0
63,3,0,0.824024944642006,5,"ThatOtherGuy",0,"",0,0,1
63,4,0,23.1951496231685,5,"ThatOtherGuy",0,"",0,1,1
63,5,0,24.0177966397269,5,"ThatOtherGuy",0,"",0,0,1
63,6,0,24.2344551125199,5,"ThatOtherGuy",0,"",0,0,1
63,7,0,21.5306075183136,5,"ThatOtherGuy",0,"",0,0,1
63,8,0,-0.344256382006914,5,"ThatOtherGuy",0,"",0,0,1
63,9,0,23.0044990246041,5,"ThatOtherGuy",0,"",0,1,1
92,1,1,23.0211845844492,1,"ThatGuy",NA,"",0,0,NA
92,10,1,25.1054933690987,1,"ThatGuy",0,"",0,0,1
92,11,1,21.7236020375649,1,"ThatGuy",1,"",0,1,0
92,2,0,23.2882293153217,1,"ThatGuy",1,"",0,1,0
92,3,1,15.0341030149664,1,"ThatGuy",0,"",0,0,1
92,4,0,23.8882162316598,1,"ThatGuy",1,"Canceled",1,1,0
92,5,1,24.9324965487238,1,"ThatGuy",0,"",0,0,1
92,6,1,22.5377295304791,1,"ThatGuy",1,"",0,0,0
92,7,1,22.516056891757,1,"ThatGuy",1,"",0,0,0
92,8,1,22.6505063149448,1,"ThatGuy",1,"",0,0,0
92,9,0,24.6518270967617,1,"ThatGuy",1,"",0,1,0
31,1,1,21.0471342623413,1,"ThatGuy",NA,"",0,0,NA
31,10,0,15.254960374104,1,"ThatGuy",0,"",0,0,1
31,11,0,12.8459594372436,1,"ThatGuy",0,"",0,1,1
31,2,0,18.8778129855772,1,"ThatGuy",1,"",0,1,0
31,3,1,22.2799848004423,1,"ThatGuy",0,"",0,0,1
31,4,0,21.4332522172888,1,"ThatGuy",1,"Canceled",1,1,0
31,5,1,20.0101270302111,1,"ThatGuy",0,"",0,0,1
31,6,1,18.656549616151,1,"ThatGuy",1,"",0,0,0
31,7,1,24.4333309121673,1,"ThatGuy",1,"",0,0,0
31,8,1,18.2362367731482,1,"ThatGuy",1,"",0,0,0
31,9,0,14.0636843347277,1,"ThatGuy",1,"",0,1,0
37,1,1,24.0567869683786,2,"ThatOtherGuy",NA,"",0,0,NA
37,10,1,24.9251797931523,2,"ThatOtherGuy",1,"",0,0,0
37,11,1,24.8147064666893,2,"ThatOtherGuy",1,"",0,1,0
37,2,1,22.9710864267664,2,"ThatOtherGuy",1,"",0,1,0
37,3,NA,24.8106720615506,2,"ThatOtherGuy",1,"MissingData",0,0,0
37,4,1,24.5308304618798,2,"ThatOtherGuy",0,"",0,1,1
37,5,1,24.4964511247997,2,"ThatOtherGuy",1,"",0,0,0
37,6,1,24.2937162373318,2,"ThatOtherGuy",1,"",0,0,0
37,7,1,24.0222390795592,2,"ThatOtherGuy",1,"",0,0,0
37,8,1,19.4129589873766,2,"ThatOtherGuy",1,"",0,0,0
37,9,1,24.9867910931602,2,"ThatOtherGuy",1,"",0,1,0
80,1,1,24.2041685255656,6,"ThatGuy",NA,"",0,0,NA
80,10,1,24.6232883863022,6,"ThatGuy",0,"",0,0,1
80,11,0,24.3794331520626,6,"ThatGuy",1,"Holiday",1,1,0
80,2,1,22.1663333240581,6,"ThatGuy",1,"",0,1,0
80,3,1,22.5466292135308,6,"ThatGuy",1,"",0,0,0
80,4,1,24.9493988572861,6,"ThatGuy",1,"",0,1,0
80,5,1,23.546651161723,6,"ThatGuy",1,"",0,0,0
80,6,1,19.4974238726137,6,"ThatGuy",1,"",0,0,0
80,7,1,25.1015425658329,6,"ThatGuy",1,"",0,0,0
80,8,1,22.2143624198176,6,"ThatGuy",1,"",0,0,0
80,9,0,20.6400114781561,6,"ThatGuy",1,"Canceled",1,1,0
65,1,1,23.4219342320365,3,"ThatOtherGuy",NA,"",0,0,NA
65,10,1,24.4720132927854,3,"ThatOtherGuy",1,"",0,0,0
65,11,1,18.2554729403573,3,"ThatOtherGuy",1,"",0,1,0
65,2,0,23.3773656769412,3,"ThatOtherGuy",1,"Holiday",1,1,0
65,3,1,19.6765432928547,3,"ThatOtherGuy",0,"",0,0,1
65,4,1,20.768062956931,3,"ThatOtherGuy",1,"",0,1,0
65,5,1,22.7017707884565,3,"ThatOtherGuy",1,"",0,0,0
65,6,1,19.7234779480572,3,"ThatOtherGuy",1,"",0,0,0
65,7,1,19.5247407696178,3,"ThatOtherGuy",1,"",0,0,0
65,8,1,16.8395235965633,3,"ThatOtherGuy",1,"",0,0,0
65,9,1,22.765845288526,3,"ThatOtherGuy",1,"",0,1,0
210,1,1,23.5458811532864,2,"ThatOtherGuy",NA,"",0,0,NA
210,10,1,23.1856693727206,2,"ThatOtherGuy",1,"",0,0,0
210,11,1,19.8171938195826,2,"ThatOtherGuy",1,"",0,1,0
210,2,1,23.7578541103065,2,"ThatOtherGuy",1,"",0,1,0
210,3,NA,22.8106788175622,2,"ThatOtherGuy",1,"MissingData",0,0,0
210,4,1,23.2913883478476,2,"ThatOtherGuy",0,"",0,1,1
210,5,1,15.1506480984532,2,"ThatOtherGuy",1,"",0,0,0
210,6,1,23.017783776183,2,"ThatOtherGuy",1,"",0,0,0
210,7,1,24.0038566994445,2,"ThatOtherGuy",1,"",0,0,0
210,8,1,22.5968128301832,2,"ThatOtherGuy",1,"",0,0,0
210,9,1,22.0031011710013,2,"ThatOtherGuy",1,"",0,1,0
188,1,1,23.6236302381311,1,"ThatGuy",NA,"",0,0,NA
188,10,1,24.2005731892961,1,"ThatGuy",1,"",0,0,0
188,11,1,24.8610553376777,1,"ThatGuy",1,"",0,1,0
188,2,1,21.5165424236813,1,"ThatGuy",1,"",0,1,0
188,3,1,22.9583491127709,1,"ThatGuy",1,"",0,0,0
188,4,0,23.0756615016345,1,"ThatGuy",1,"Canceled",1,1,0
188,5,0,23.6427297457606,1,"ThatGuy",0,"",0,0,1
188,6,1,21.9609881022485,1,"ThatGuy",0,"",0,0,1
188,7,1,22.6858221661616,1,"ThatGuy",1,"",0,0,0
188,8,1,23.5159784046383,1,"ThatGuy",1,"",0,0,0
188,9,1,22.6868665619475,1,"ThatGuy",1,"",0,1,0
178,1,1,16.7730575446536,6,"ThatGuy",NA,"",0,0,NA
178,10,0,20.8291216420292,6,"ThatGuy",0,"",0,0,1
178,11,0,25.1186262463406,6,"ThatGuy",0,"Holiday",1,1,1
178,2,1,15.479834641254,6,"ThatGuy",1,"",0,1,0
178,3,0,-0.425751506981871,6,"ThatGuy",1,"",0,0,0
178,4,1,21.5554392823886,6,"ThatGuy",0,"",0,1,1
178,5,1,22.8192169303147,6,"ThatGuy",1,"",0,0,0
178,6,0,-0.123022077223613,6,"ThatGuy",1,"",0,0,0
178,7,1,24.6940833515116,6,"ThatGuy",0,"",0,0,1
178,8,0,6.07034465773777,6,"ThatGuy",1,"",0,0,0
178,9,0,17.5625214223494,6,"ThatGuy",0,"Canceled",1,1,1
32,1,1,18.4983917063573,3,"ThatOtherGuy",NA,"",0,0,NA
32,10,1,19.4552580118654,3,"ThatOtherGuy",1,"",0,0,0
32,11,1,20.0360327814328,3,"ThatOtherGuy",1,"",0,1,0
32,2,0,18.8806529196331,3,"ThatOtherGuy",1,"Holiday",1,1,0
32,3,1,19.8915145805748,3,"ThatOtherGuy",0,"",0,0,1
32,4,1,18.5478307307835,3,"ThatOtherGuy",1,"",0,1,0
32,5,1,17.3860189903092,3,"ThatOtherGuy",1,"",0,0,0
32,6,1,19.9242992988124,3,"ThatOtherGuy",1,"",0,0,0
32,7,1,20.7687378019225,3,"ThatOtherGuy",1,"",0,0,0
32,8,1,17.9378046283667,3,"ThatOtherGuy",1,"",0,0,0
32,9,1,22.6853882808068,3,"ThatOtherGuy",1,"",0,1,0
198,1,1,16.8907451959794,5,"ThatOtherGuy",NA,"",0,0,NA
198,10,0,24.7867275553413,5,"ThatOtherGuy",0,"",0,0,1
198,11,1,24.219452776232,5,"ThatOtherGuy",0,"",0,1,1
198,2,0,17.4281963846405,5,"ThatOtherGuy",1,"Holiday",1,1,0
198,3,1,22.2554523132168,5,"ThatOtherGuy",0,"",0,0,1
198,4,0,24.9510995726548,5,"ThatOtherGuy",1,"",0,1,0
198,5,1,22.4823554572966,5,"ThatOtherGuy",0,"",0,0,1
198,6,1,18.2779496234751,5,"ThatOtherGuy",1,"",0,0,0
198,7,0,18.8866886602025,5,"ThatOtherGuy",1,"",0,0,0
198,8,1,23.5975638502614,5,"ThatOtherGuy",0,"",0,0,1
198,9,0,24.3439973345348,5,"ThatOtherGuy",1,"",0,1,0
194,1,1,25.0791796358037,3,"ThatOtherGuy",NA,"",0,0,NA
194,10,1,24.6242955835189,3,"ThatOtherGuy",1,"",0,0,0
194,11,1,24.9203253905248,3,"ThatOtherGuy",1,"",0,1,0
194,2,0,23.8616239065554,3,"ThatOtherGuy",1,"Holiday",1,1,0
194,3,1,24.9988057614655,3,"ThatOtherGuy",0,"",0,0,1
194,4,1,23.8112447165143,3,"ThatOtherGuy",1,"",0,1,0
194,5,1,25.4066312557942,3,"ThatOtherGuy",1,"",0,0,0
194,6,1,24.8245838378986,3,"ThatOtherGuy",1,"",0,0,0
194,7,1,25.3585502303658,3,"ThatOtherGuy",1,"",0,0,0
194,8,1,25.1522368906033,3,"ThatOtherGuy",1,"",0,0,0
194,9,1,24.5674824424505,3,"ThatOtherGuy",1,"",0,1,0
77,1,1,24.6951446999789,5,"ThatOtherGuy",NA,"",0,0,NA
77,10,1,24.4411845778844,5,"ThatOtherGuy",1,"",0,0,0
77,11,1,0.145439472667878,5,"ThatOtherGuy",1,"",0,1,0
77,2,0,23.9122316370273,5,"ThatOtherGuy",1,"Holiday",1,1,0
77,3,1,23.7007985256646,5,"ThatOtherGuy",0,"",0,0,1
77,4,1,15.9839333940389,5,"ThatOtherGuy",1,"",0,1,0
77,5,1,25.5679531873022,5,"ThatOtherGuy",1,"",0,0,0
77,6,1,24.3343909596704,5,"ThatOtherGuy",1,"",0,0,0
77,7,1,24.8979817279873,5,"ThatOtherGuy",1,"",0,0,0
77,8,1,24.9947355788983,5,"ThatOtherGuy",1,"",0,0,0
77,9,1,26.2325884833402,5,"ThatOtherGuy",1,"",0,1,0
56,1,1,24.5329889522487,4,"ThatGuy",NA,"",0,0,NA
56,10,1,23.9145550546398,4,"ThatGuy",1,"",0,0,0
56,11,1,24.172446950322,4,"ThatGuy",1,"",0,1,0
56,2,0,22.3283382567776,4,"ThatGuy",1,"Holiday",1,1,0
56,3,1,20.5995760105443,4,"ThatGuy",0,"",0,0,1
56,4,1,20.6326673727922,4,"ThatGuy",1,"",0,1,0
56,5,1,23.9343615168563,4,"ThatGuy",1,"",0,0,0
56,6,1,23.781182308646,4,"ThatGuy",1,"",0,0,0
56,7,1,24.6860177132815,4,"ThatGuy",1,"",0,0,0
56,8,1,22.0041361031025,4,"ThatGuy",1,"",0,0,0
56,9,1,25.189955616634,4,"ThatGuy",1,"",0,1,0
140,1,1,24.4770687353693,1,"ThatGuy",NA,"",0,0,NA
140,10,1,25.1206240437134,1,"ThatGuy",0,"",0,0,1
140,11,1,24.1076884496366,1,"ThatGuy",1,"",0,1,0
140,2,1,22.3307477910332,1,"ThatGuy",1,"",0,1,0
140,3,1,22.2112587604863,1,"ThatGuy",1,"",0,0,0
140,4,0,23.903626365373,1,"ThatGuy",1,"Canceled",1,1,0
140,5,0,23.6140761765851,1,"ThatGuy",0,"",0,0,1
140,6,1,22.2223749570594,1,"ThatGuy",0,"",0,0,1
140,7,1,23.7827950243001,1,"ThatGuy",1,"",0,0,0
140,8,1,21.717760544484,1,"ThatGuy",1,"",0,0,0
140,9,0,19.719674446209,1,"ThatGuy",1,"",0,1,0
149,1,1,10.031461383929,5,"ThatOtherGuy",NA,"",0,0,NA
149,10,1,21.4937445731768,5,"ThatOtherGuy",1,"",0,0,0
149,11,1,20.8644750929213,5,"ThatOtherGuy",1,"",0,1,0
149,2,0,20.6092405826555,5,"ThatOtherGuy",1,"Holiday",1,1,0
149,3,1,19.9874619293491,5,"ThatOtherGuy",0,"",0,0,1
149,4,1,3.91491409095311,5,"ThatOtherGuy",1,"",0,1,0
149,5,1,11.6001099414727,5,"ThatOtherGuy",1,"",0,0,0
149,6,1,18.6528169798272,5,"ThatOtherGuy",1,"",0,0,0
149,7,1,22.8895819089853,5,"ThatOtherGuy",1,"",0,0,0
149,8,1,18.2216505063687,5,"ThatOtherGuy",1,"",0,0,0
149,9,1,19.2204548336728,5,"ThatOtherGuy",1,"",0,1,0
179,1,1,22.7952944905743,4,"ThatGuy",NA,"",0,0,NA
179,10,1,21.2444007805447,4,"ThatGuy",1,"",0,0,0
179,11,0,25.5937452968732,4,"ThatGuy",1,"",0,1,0
179,2,0,24.2812404128836,4,"ThatGuy",1,"Holiday",1,1,0
179,3,1,23.665653576359,4,"ThatGuy",0,"",0,0,1
179,4,1,24.2999747900575,4,"ThatGuy",1,"",0,1,0
179,5,1,24.6313956937189,4,"ThatGuy",1,"",0,0,0
179,6,1,25.1082378911172,4,"ThatGuy",1,"",0,0,0
179,7,1,25.4632117688533,4,"ThatGuy",1,"",0,0,0
179,8,1,24.5253164878309,4,"ThatGuy",1,"",0,0,0
179,9,1,23.2779980940867,4,"ThatGuy",1,"",0,1,0
47,1,1,23.1626709870024,5,"ThatOtherGuy",NA,"",0,0,NA
47,10,1,21.5564887099408,5,"ThatOtherGuy",1,"",0,0,0
47,11,1,25.0504506885704,5,"ThatOtherGuy",1,"",0,1,0
47,2,0,24.1450284594556,5,"ThatOtherGuy",1,"Holiday",1,1,0
47,3,1,22.3559490743489,5,"ThatOtherGuy",0,"",0,0,1
47,4,1,22.7135649429737,5,"ThatOtherGuy",1,"",0,1,0
47,5,1,24.0302828074504,5,"ThatOtherGuy",1,"",0,0,0
47,6,1,20.535723579546,5,"ThatOtherGuy",1,"",0,0,0
47,7,1,24.9680708930331,5,"ThatOtherGuy",1,"",0,0,0
47,8,1,22.3350417257371,5,"ThatOtherGuy",1,"",0,0,0
47,9,1,23.026616038352,5,"ThatOtherGuy",1,"",0,1,0
163,1,1,14.7082269288291,6,"ThatGuy",NA,"",0,0,NA
163,10,1,21.8620579274504,6,"ThatGuy",0,"",0,0,1
163,11,0,22.7112171164879,6,"ThatGuy",1,"Holiday",1,1,0
163,2,1,21.4411709092443,6,"ThatGuy",1,"",0,1,0
163,3,1,19.3940854037496,6,"ThatGuy",1,"",0,0,0
163,4,1,20.3866534038791,6,"ThatGuy",1,"",0,1,0
163,5,0,1.17554748219377,6,"ThatGuy",1,"",0,0,0
163,6,1,13.9695284113814,6,"ThatGuy",0,"",0,0,1
163,7,1,2.0548631084921,6,"ThatGuy",1,"",0,0,0
163,8,1,17.9413347299437,6,"ThatGuy",1,"",0,0,0
163,9,0,18.7410291205804,6,"ThatGuy",1,"Canceled",1,1,0
101,1,1,25.1577723970183,6,"ThatGuy",NA,"",0,0,NA
101,10,1,22.6379572140139,6,"ThatGuy",0,"",0,0,1
101,11,0,23.5996554555642,6,"ThatGuy",1,"Holiday",1,1,0
101,2,1,23.5831604893189,6,"ThatGuy",1,"",0,1,0
101,3,1,23.6378795863091,6,"ThatGuy",1,"",0,0,0
101,4,1,24.7982742688308,6,"ThatGuy",1,"",0,1,0
101,5,1,24.78420809506,6,"ThatGuy",1,"",0,0,0
101,6,1,22.2375866455623,6,"ThatGuy",1,"",0,0,0
101,7,1,24.4255962415624,6,"ThatGuy",1,"",0,0,0
101,8,1,25.5990282942142,6,"ThatGuy",1,"",0,0,0
101,9,0,23.5506633035238,6,"ThatGuy",1,"Canceled",1,1,0
51,1,1,23.6131081073291,6,"ThatGuy",NA,"",0,0,NA
51,10,0,23.7596472231997,6,"ThatGuy",0,"",0,0,1
51,11,0,23.3933685006396,6,"ThatGuy",0,"Holiday",1,1,1
51,2,0,21.8101374315735,6,"ThatGuy",1,"",0,1,0
51,3,0,19.8295022411343,6,"ThatGuy",0,"",0,0,1
51,4,1,20.2479822142613,6,"ThatGuy",0,"",0,1,1
51,5,0,2.17966469266301,6,"ThatGuy",1,"",0,0,0
51,6,0,16.884882090736,6,"ThatGuy",0,"",0,0,1
51,7,0,16.3179857205659,6,"ThatGuy",0,"",0,0,1
51,8,0,15.3880296415838,6,"ThatGuy",0,"",0,0,1
51,9,0,22.9881391428172,6,"ThatGuy",0,"Canceled",1,1,1
189,1,1,23.1089992923811,1,"ThatGuy",NA,"",0,0,NA
189,10,0,24.9293276116986,1,"ThatGuy",0,"",0,0,1
189,11,1,24.2864726816955,1,"ThatGuy",0,"",0,1,1
189,2,1,23.5332955447416,1,"ThatGuy",1,"",0,1,0
189,3,1,23.1134069909146,1,"ThatGuy",1,"",0,0,0
189,4,0,24.9284216267861,1,"ThatGuy",1,"Canceled",1,1,0
189,5,1,25.5801767549587,1,"ThatGuy",0,"",0,0,1
189,6,1,23.0575024774942,1,"ThatGuy",1,"",0,0,0
189,7,1,22.6089648834947,1,"ThatGuy",1,"",0,0,0
189,8,1,24.0285818633253,1,"ThatGuy",1,"",0,0,0
189,9,0,25.2329017989186,1,"ThatGuy",1,"",0,1,0
91,1,1,19.1280356732756,5,"ThatOtherGuy",NA,"",0,0,NA
91,10,0,24.031991748452,5,"ThatOtherGuy",1,"",0,0,0
91,11,1,22.3296300303857,5,"ThatOtherGuy",0,"",0,1,1
91,2,0,-0.412719314365814,5,"ThatOtherGuy",1,"Holiday",1,1,0
91,3,1,20.3992568856588,5,"ThatOtherGuy",0,"",0,0,1
91,4,1,-0.285898831846413,5,"ThatOtherGuy",1,"",0,1,0
91,5,0,22.8736999370899,5,"ThatOtherGuy",1,"",0,0,0
91,6,1,-0.183759563905919,5,"ThatOtherGuy",0,"",0,0,1
91,7,0,23.2501223184953,5,"ThatOtherGuy",1,"",0,0,0
91,8,1,22.1428845414564,5,"ThatOtherGuy",0,"",0,0,1
91,9,1,24.7772725150981,5,"ThatOtherGuy",1,"",0,1,0
58,1,1,23.8980501558336,3,"ThatOtherGuy",NA,"",0,0,NA
58,10,1,0.804814075076522,3,"ThatOtherGuy",1,"",0,0,0
58,11,1,17.5755565175614,3,"ThatOtherGuy",1,"",0,1,0
58,2,0,18.1961767222791,3,"ThatOtherGuy",1,"Holiday",1,1,0
58,3,1,24.0635653146536,3,"ThatOtherGuy",0,"",0,0,1
58,4,0,21.4901315826736,3,"ThatOtherGuy",1,"",0,1,0
58,5,1,24.7799143430941,3,"ThatOtherGuy",0,"",0,0,1
58,6,0,23.4034930114063,3,"ThatOtherGuy",1,"",0,0,0
58,7,0,24.8848547857294,3,"ThatOtherGuy",0,"",0,0,1
58,8,0,25.5844543512244,3,"ThatOtherGuy",0,"",0,0,1
58,9,1,24.5757345601653,3,"ThatOtherGuy",0,"",0,1,1
10,1,1,17.5184721253297,5,"ThatOtherGuy",NA,"",0,0,NA
10,10,0,16.9141496219009,5,"ThatOtherGuy",1,"",0,0,0
10,11,0,24.3759085029168,5,"ThatOtherGuy",0,"",0,1,1
10,2,0,16.4106271553033,5,"ThatOtherGuy",1,"Holiday",1,1,0
10,3,1,20.4012471503805,5,"ThatOtherGuy",0,"",0,0,1
