"id","nearc4","ed76","age76","daded","momed","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","work76","lwage76","black","smsa66r","wage76","kww","iq","marsta76"
236,1,15,31,11,10.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.72383244,0,1,832,49,115,1
237,1,12,27,18,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,35,115,1
238,1,13,33,13,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.45047042,0,1,633,45,83,1
239,1,12,32,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.53524127,0,1,689,45,97,1
240,1,14,30,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.64509097,0,1,769,43,119,1
241,1,12,26,11,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,34,104,1
242,1,12,33,8,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,34,94,1
243,1,15,27,12,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.95324333,0,1,385,27,105,6
244,1,12,24,12,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.10924758,0,1,450,29,NA,6
245,1,12,26,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,32,100,1
246,1,12,27,10,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.42162227,0,1,615,41,114,1
247,1,12,34,9.94,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.52502966,0,1,682,47,93,1
248,1,10,32,9.94,10.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.50727771,0,1,670,28,73,5
249,1,11,33,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.68461173,0,1,800,48,96,1
250,1,14,34,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.22455843,0,1,505,48,NA,1
251,1,18,30,12,16,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.93342303,0,1,1026,48,117,5
252,1,15,25,16,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.64509097,0,1,769,30,113,6
253,1,10,32,10,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.66988092,0,1,290,38,106,1
254,1,13,28,9.94,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.27098843,0,1,529,37,104,1
255,1,16,29,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7.05098945,0,0,1154,NA,NA,1
256,1,10,29,12,10.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.30809844,0,1,549,39,80,1
257,1,12,26,8,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.1633148,0,1,475,30,104,1
258,1,12,26,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.10924758,0,1,450,36,102,1
259,1,17,27,10,10.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.77422389,0,1,875,43,114,6
260,1,15,25,10,10.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.29831737,0,1,200,33,93,6
261,1,13,26,16,16,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.70378247,0,1,300,36,122,6
262,1,16,25,16,10.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.13556489,0,1,462,28,117,6
263,1,12,30,13,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.95324333,0,1,385,38,96,1
264,1,15,32,16,16,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7.15617664,0,1,1282,51,95,1
265,1,16,25,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.37672695,0,1,588,29,117,6
266,1,12,27,17,16,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.39692966,0,1,600,24,105,6
267,1,16,30,6,10.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.2146081,0,0,500,43,NA,1
268,1,12,33,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.08677473,1,1,440,18,94,1
269,1,18,26,13,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.14632926,0,1,467,43,139,6
270,1,17,29,14,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.83410874,0,1,929,41,91,1
271,1,16,27,14,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.32076829,0,1,556,37,96,1
272,1,13,24,14,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.08221891,0,1,438,32,114,6
273,1,12,29,9,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.39692966,1,1,600,31,54,1
274,1,12,26,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.35437004,1,1,575,37,69,1
275,1,12,26,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.96357934,1,1,389,17,67,6
276,1,14,30,11,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,41,94,1
277,1,14,24,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,27,114,1
278,1,12,34,12,10.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.67834211,0,0,795,37,110,1
279,1,18,27,18,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.15485809,0,1,471,41,125,1
280,1,17,26,18,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.3082677,0,1,202,38,124,6
281,1,17,24,18,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.29831737,0,1,200,35,NA,6
282,1,16,25,14,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,41,113,1
283,1,17,24,15,17,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5.85793315,0,1,350,35,113,6
284,1,14,24,10,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.92692603,0,1,375,40,100,6
285,1,16,25,12,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.17586727,0,1,481,37,97,1
286,1,18,31,8,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.86901445,0,1,962,44,125,6
287,1,15,27,12,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.04737218,0,1,423,42,106,6
288,1,15,27,11,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.2146081,0,1,500,28,101,6
289,1,9,30,9.94,11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.10924758,0,1,450,37,NA,1
290,1,8,28,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.16541785,0,1,476,27,NA,1
291,1,12,24,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.91265489,0,1,136,21,NA,6
292,1,12,32,10,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.35437004,0,0,575,39,91,1
293,1,12,33,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.35784227,0,0,577,28,86,1
294,1,12,31,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.7365723,0,1,310,32,110,1
295,1,9,30,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.55108034,0,1,700,38,NA,1
296,1,15,25,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,29,107,1
297,1,14,32,9.94,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7.18690102,0,0,1322,47,92,1
298,1,10,34,12,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.31173481,0,0,551,41,85,1
299,1,17,30,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.78105763,0,1,881,36,120,1
300,1,12,25,7,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.63331843,0,1,760,27,NA,1
301,1,12,32,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.56244409,0,1,708,52,NA,1
302,1,12,26,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.05208917,0,1,425,24,NA,1
303,1,12,26,9.94,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.05678401,0,1,427,35,107,6
304,1,16,24,9.94,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.35610766,0,1,576,43,116,6
305,1,9,32,9.94,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.99146455,0,1,400,34,NA,4
306,1,8,34,9.94,10.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,39,NA,1
307,1,12,31,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.2146081,0,1,500,30,NA,1
308,1,12,28,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.27476202,0,1,531,29,NA,1
309,1,16,28,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.51174533,0,0,673,43,121,1
310,1,16,27,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.35784227,0,0,577,41,112,6
311,1,12,34,8,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,39,91,1
312,1,16,24,16,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.78382518,0,1,325,39,NA,6
313,1,12,34,8,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,40,93,6
314,1,11,29,7,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.2146081,0,0,500,40,NA,1
315,1,12,25,7,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.64639051,0,0,770,43,100,1
316,1,12,26,7,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.2146081,0,0,500,37,112,1
317,1,16,28,14,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.96870756,0,1,391,41,108,1
318,1,12,34,12,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.69703425,0,1,810,42,90,1
319,1,9,34,12,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.29710932,1,0,543,39,86,1
320,1,12,28,9.94,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,0,NA,28,70,4
321,1,9,34,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.3851944,1,0,593,37,NA,5
322,1,17,25,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.76157277,0,0,864,40,127,6
323,1,10,28,9.94,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.55108034,1,0,700,32,86,1
324,1,12,25,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.23441073,0,0,510,27,113,1
325,1,13,34,9,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.42162227,0,1,615,51,111,4
326,1,14,29,9,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.63463336,0,0,761,41,113,1
327,1,10,31,9.94,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.20050917,0,1,493,32,81,1
328,1,16,24,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.09807428,0,1,445,34,111,1
329,1,12,25,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.05208917,0,1,425,20,NA,1
330,1,16,24,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.62007321,0,1,750,24,112,6
331,1,16,24,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.55108034,0,1,700,30,114,1
332,1,12,24,9,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.08221891,0,1,438,33,NA,1
333,1,12,29,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.41017488,0,1,608,30,111,1
334,1,13,24,7,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.10924758,0,1,450,32,106,1
335,1,3,26,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.74620319,0,1,313,6,NA,1
336,1,7,33,6,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.52146092,1,1,250,NA,NA,1
337,1,18,34,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,45,112,1
338,1,14,33,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.2146081,0,1,500,26,79,1
339,0,12,26,11,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.89989735,0,0,365,28,98,6
340,0,12,24,11,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,14,NA,6
341,0,12,26,10,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.70073111,0,0,813,28,105,1
342,0,12,25,10,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.78689738,0,0,326,33,NA,4
343,0,12,29,9.94,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6.26149168,0,0,524,29,105,1
344,0,13,28,9,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.70318811,0,0,815,44,118,1
345,0,12,28,11,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.62007321,0,1,750,35,100,1
346,0,17,24,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.26339826,0,1,525,36,NA,1
347,0,12,32,8,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.02553831,0,1,1125,38,90,1
348,0,12,28,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.43775165,0,1,625,34,95,6
349,0,14,25,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.57228254,0,1,715,24,112,1
350,0,12,31,8,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.38181602,0,0,591,32,96,1
351,0,14,25,12,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,40,113,6
352,0,17,27,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.00141488,0,1,404,37,127,6
353,1,12,28,10,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.51471269,0,1,675,39,120,1
354,1,12,25,10,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.09582456,0,1,444,41,123,6
355,1,12,24,10,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.19031541,0,1,488,34,NA,1
356,1,9,34,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.54391185,0,1,695,42,NA,1
357,1,12,25,10,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.55108034,0,1,700,25,98,1
358,1,12,24,7,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.78382518,0,1,325,24,NA,1
359,1,9,25,12,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.32076829,0,1,556,30,NA,1
360,1,12,25,12,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,14,107,6
361,1,12,26,8,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.78382518,0,1,325,25,114,6
362,1,13,26,15,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.50428817,0,1,668,32,103,1
363,1,18,31,18,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.7848893,0,0,2404,40,121,1
364,1,16,25,12,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.63068339,0,1,758,38,117,6
365,1,16,34,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.89365635,0,1,986,44,90,1
366,1,12,25,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.35784227,0,1,577,32,125,1
367,1,17,29,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.65599181,0,1,286,39,104,1
368,1,14,28,18,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.44241771,0,1,231,40,106,6
369,1,12,25,7,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.24027585,0,1,513,33,NA,1
370,1,15,28,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.42162227,0,1,615,36,122,4
371,1,15,25,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.55108034,0,1,700,43,120,1
372,1,12,25,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,33,NA,1
373,1,18,33,12,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.57088296,0,1,714,41,112,1
374,1,9,30,8,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.55250789,0,1,701,31,NA,1
375,1,12,24,7,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.13556489,1,1,462,29,NA,1
376,1,18,28,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.76619171,0,1,868,34,109,6
377,1,16,29,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.82110747,0,1,917,46,128,6
378,1,12,27,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.97073008,0,1,1065,35,97,1
379,1,12,29,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.99146455,0,1,400,35,96,4
380,1,12,27,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.46146818,0,1,640,41,103,1
381,1,13,24,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.65248918,0,1,285,16,NA,6
382,1,17,27,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.46302946,0,1,641,38,127,6
383,1,16,27,9,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,37,116,6
384,1,13,32,9.94,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.96357934,0,1,389,21,NA,1
385,1,12,25,12,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.91770561,0,1,1010,29,NA,1
386,1,12,24,8,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.70563909,0,1,817,44,97,1
387,1,17,27,10,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.88243747,0,1,975,43,120,1
388,1,12,29,6,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.62007321,1,1,750,21,78,4
389,1,15,24,7,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.13772705,0,1,463,46,118,1
390,1,12,28,12,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.23489842,0,1,1387,NA,NA,1
391,1,12,25,12,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.35784227,0,1,577,41,NA,6
392,1,12,27,11,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.99396143,0,1,401,27,89,6
393,1,10,26,11,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.768321,0,1,320,24,NA,1
394,1,11,27,8,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,NA,22,NA,4
395,1,12,25,9.94,10.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,NA,26,NA,5
396,1,12,27,14,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.24222327,0,1,514,36,NA,1
397,1,11,25,14,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.33753808,0,1,208,NA,NA,6
398,1,17,27,8,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.08338785,0,1,1192,50,122,1
399,1,14,26,7,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.43775165,0,1,625,33,98,6
400,1,17,34,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.17586727,0,1,481,44,NA,1
401,1,12,26,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,18,97,1
402,1,13,27,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.57088296,0,1,714,18,101,1
403,1,11,27,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.43775165,0,1,625,30,NA,1
404,1,12,30,9.94,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.315358,0,1,553,39,112,1
405,1,12,34,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.36130248,0,1,579,32,88,1
406,1,18,28,12,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.73459166,0,1,841,52,NA,6
407,1,18,33,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.56164175,0,1,1923,48,136,1
408,1,16,26,13,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.69208374,0,1,806,50,124,1
409,1,12,29,9.94,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5.84064166,1,1,344,31,96,1
410,1,12,32,11,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.86901445,0,1,962,39,97,1
411,1,11,26,9.94,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,NA,31,NA,1
412,1,11,31,9.94,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,18,NA,1
413,1,9,34,9.94,10.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,NA,27,NA,5
414,1,12,32,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.39692966,0,1,600,40,NA,1
415,1,12,30,7,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,37,111,1
416,1,18,34,12,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.72982407,0,1,837,49,107,1
417,1,16,24,9.94,10.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.43775165,0,1,625,41,NA,6
418,1,16,28,9.94,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.33327963,0,1,563,41,111,1
419,1,16,28,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.25134498,0,1,1410,43,102,1
420,1,12,25,9.94,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.1737861,0,1,480,30,115,1
421,1,12,28,7,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,36,76,1
422,1,12,24,7,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.39692966,0,1,600,32,94,6
423,1,9,28,9.94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5.70378247,0,1,300,30,NA,1
424,1,9,25,9.94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6.22455843,0,1,505,20,NA,1
425,1,14,25,7,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.03308622,1,1,417,31,92,6
426,1,12,24,7,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.70378247,1,1,300,27,NA,1
427,1,18,27,14,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.76272951,0,1,865,37,NA,6
428,1,16,25,16,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.70378247,0,1,300,33,116,6
429,1,18,29,12,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,45,NA,4
430,1,12,32,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.58063914,0,1,721,41,101,1
431,1,16,28,13,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,30,119,6
432,1,12,34,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,36,109,1
433,1,12,34,8,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.75227038,0,1,856,32,99,1
434,1,10,30,10,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.60394382,0,1,738,42,106,1
435,1,17,31,15,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.96413561,1,1,1058,40,NA,1
436,1,12,32,6,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.27098843,1,1,529,25,NA,6
437,1,11,34,6,10.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.34913899,0,1,572,30,122,1
438,1,12,32,9.94,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.69084228,0,1,805,32,88,1
439,1,10,30,6,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.99146455,0,1,400,28,59,6
440,1,18,29,12,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.86901445,0,1,962,48,126,1
441,1,18,27,13,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.70563909,0,1,817,40,126,6
442,1,13,28,14,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.60665019,0,1,740,47,NA,1
443,1,18,30,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.58063914,0,1,721,54,105,1
444,1,18,24,16,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.81673588,0,1,913,29,123,6
445,1,15,26,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,33,156,6
446,1,17,27,8,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.93753621,0,1,379,30,119,6
447,1,14,26,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.85793315,0,1,350,35,108,6
448,1,11,33,8,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.54247196,0,1,694,36,93,6
449,1,12,32,9.94,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.92165818,0,1,1014,38,82,4
450,1,16,34,13,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,44,117,1
451,1,18,34,16,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0352686,0,1,1136,49,123,1
452,1,18,30,16,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.44366368,0,1,1709,45,134,1
453,1,12,26,12,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.27098843,0,1,529,29,84,1
454,1,17,32,12,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.51174533,1,1,673,38,101,6
455,1,17,28,16,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.91770561,0,1,1010,45,125,4
456,1,18,28,17,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.74051936,0,0,846,43,117,1
457,1,11,27,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.56526497,0,1,710,36,98,1
458,1,16,26,12,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.70930434,0,1,820,41,118,1
459,1,12,24,12,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.10255859,0,1,447,NA,NA,6
460,1,15,25,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.2146081,0,1,500,26,129,1
461,1,16,31,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.95559261,0,1,1049,44,96,1
462,1,18,29,16,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.09174212,0,1,1202,40,124,1
463,1,12,33,8,10.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.5366916,0,1,690,27,NA,1
464,1,16,28,8,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.4738907,0,1,648,42,122,1
465,1,11,24,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,NA,34,94,5
466,1,13,30,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.77422389,0,1,875,37,85,1
467,1,17,25,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.30627529,0,1,548,39,112,1
468,1,7,28,8,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6.39692966,0,1,600,30,NA,1
469,1,15,34,12,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.71601527,0,1,2244,45,111,1
470,1,12,31,12,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.27378632,0,1,1442,42,90,1
471,1,12,34,9.94,10.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.768321,1,1,320,38,NA,1
472,1,18,33,10,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.14045304,0,1,1262,43,101,1
